RunId,iteration,Step,max_steps,init_predators,init_deer,height,width,step_size,yearly_sunlight_hours,seed,predator,energy_decrease,pack_limit,use_base,use_pack_dynamics,use_random_movement,use_veg,given_positions,use_boundary_conditions,Time,Wolf,Deer,Deer Hunted,Total Deer Deaths,Total Wolf Deaths,Deer Births
0,0,4440.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,3.0833333333333335,3,660,2,2,0,2
0,0,4500.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,3.125,3,660,2,2,0,2
0,0,4560.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,3.1666666666666665,3,660,2,2,0,2
0,0,4620.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,3.2083333333333335,3,660,2,2,0,2
0,0,4680.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,3.25,3,659,3,3,0,2
0,0,4740.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,3.2916666666666665,3,660,3,3,0,3
0,0,4800.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,3.3333333333333335,3,660,3,3,0,3
0,0,4860.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,3.375,3,660,3,3,0,3
0,0,4920.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,3.4166666666666665,3,660,3,3,0,3
0,0,4980.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,3.4583333333333335,3,660,3,3,0,3
0,0,5040.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,3.5,3,660,3,3,0,3
0,0,5100.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,3.5416666666666665,3,660,3,3,0,3
0,0,5160.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,3.5833333333333335,3,660,3,3,0,3
0,0,5220.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,3.625,3,660,3,3,0,3
0,0,5280.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,3.6666666666666665,3,660,3,3,0,3
0,0,5340.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,3.7083333333333335,3,660,3,3,0,3
0,0,5400.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,3.75,3,660,3,3,0,3
0,0,5460.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,3.7916666666666665,3,660,3,3,0,3
0,0,5520.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,3.8333333333333335,3,660,3,3,0,3
0,0,5580.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,3.875,3,660,3,3,0,3
0,0,5640.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,3.9166666666666665,3,660,3,3,0,3
0,0,5700.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,3.9583333333333335,3,660,3,3,0,3
0,0,5760.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,4.0,3,660,3,3,0,3
0,0,5820.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,4.041666666666667,3,660,3,3,0,3
0,0,5880.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,4.083333333333333,3,660,3,3,0,3
0,0,5940.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,4.125,3,660,3,3,0,3
0,0,6000.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,4.166666666666667,3,660,3,3,0,3
0,0,6060.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,4.208333333333333,3,660,3,3,0,3
0,0,6120.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,4.25,3,660,3,3,0,3
0,0,6180.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,4.291666666666667,3,660,3,3,0,3
0,0,6240.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,4.333333333333333,3,661,3,3,0,4
0,0,6300.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,4.375,3,661,3,3,0,4
0,0,6360.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,4.416666666666667,3,661,3,3,0,4
0,0,6420.0,172800,3,660,10,10,0.016666666666666666,8760,,Wolf,0.002,12,False,True,False,False,False,True,4.458333333333333,3,661,3,3,0,4
